ExperimentID,SiteID,StrainID,Date,AirTemp(C),RH(%),GlobalLightEnergy(W.m2),WindSpeed(km.hr),WDir(deg),Precip.tot(cm)
APR032014,ASU,KA32,4/1/2014,18.61,24.55,295.68,6.59,195.16,0
APR032014,ASU,KA32,4/2/2014,15.27,33.42,264.85,9.18,223.3,0
APR032014,ASU,KA32,4/3/2014,15.02,31.17,295.35,3.14,209.32,0
APR032014,ASU,KA32,4/4/2014,17.53,24.84,283.52,3.64,203.7,0
APR032014,ASU,KA32,4/5/2014,18.79,22.66,295.59,4.71,201.22,0
APR032014,ASU,KA32,4/6/2014,18.77,23.51,300.26,4.08,188.9,0
APR032014,ASU,KA32,4/7/2014,21.24,21.19,299.51,4.56,181.48,0
APR032014,ASU,KA32,4/8/2014,23.31,21.03,305.25,3.26,186.51,0
APR032014,ASU,KA32,4/9/2014,24.11,18.06,281.07,3.97,163.04,0
APR032014,ASU,KA32,4/10/2014,25.38,16.86,306.25,4.47,177.76,0
APR032014,ASU,KA32,4/11/2014,26.58,13.43,261.95,5.19,143.76,0
APR032014,ASU,KA32,4/12/2014,24.09,15.79,288.89,7.5,183.36,0
APR032014,ASU,KA32,4/13/2014,22.81,21.94,305.95,7.72,200.69,0
APR032014,ASU,KA32,4/14/2014,23.23,14.47,318.16,8.81,147.4,0
APR032014,ASU,KA32,4/15/2014,22.42,16.67,302.71,2.99,183.81,0
APR032014,ASU,KA32,4/16/2014,23.21,16.12,316.45,4.49,178.14,0
APR032014,ASU,KA32,4/17/2014,25.13,17.62,309.66,4.54,149.55,0
APR032014,ASU,KA32,4/18/2014,22.82,28.22,106.41,5.86,141.06,0.25
APR032014,ASU,KA32,4/19/2014,22.64,37.5,182.83,3.71,154.97,0.1
APR032014,ASU,KA32,4/20/2014,24.52,32.31,309.77,5.17,184.81,0
APR032014,ASU,KA32,4/21/2014,26.54,25.33,314.57,4.24,182.67,0
APR032014,ASU,KA32,4/22/2014,27.37,22.2,302.88,8.16,179.12,0
APR032014,ASU,KA32,4/23/2014,24.09,16.8,323.44,8.1,231.59,0
APR032014,ASU,KA32,4/24/2014,22.96,16.49,324.02,4.42,191.75,0
APR032014,ASU,KA32,4/25/2014,24.7,16.73,293.14,10.46,166.94,0
APR032014,ASU,KA32,4/26/2014,19.25,30.16,199.26,11.77,241.88,0.05
APR032014,ASU,KA32,4/27/2014,18.73,30.26,318.95,5.14,194.64,0
APR032014,ASU,KA32,4/28/2014,22.22,24.62,325.45,6.06,198.51,0
APR032014,ASU,KA32,4/29/2014,23.98,9.9,338.8,16.17,56.58,0
APR032014,ASU,KA32,4/30/2014,24.11,11.16,337.58,14.19,70.7,0
APR032014,ASU,KA32,5/1/2014,20.9,13.9,1,5,219,0
APR032014,CELL,KA32,4/15/2014,25.16,65.42,293.99,5.4,137.74,0
APR032014,CELL,KA32,4/16/2014,24.86,73.41,190.42,3.39,150.23,0
APR032014,CELL,KA32,4/17/2014,25.16,72.25,222.4,3.18,138.67,0
APR032014,CELL,KA32,4/18/2014,25.55,71.81,218.16,5.61,135.78,0
APR032014,CELL,KA32,4/19/2014,25.3,72.82,205.7,3.99,123.98,0
APR032014,CELL,KA32,4/20/2014,25.09,74.28,144.07,2.82,138.36,0
APR032014,CELL,KA32,4/21/2014,24.99,76.32,186.44,3.04,131.64,0
APR032014,CELL,KA32,4/22/2014,25.54,74.46,304.32,3.68,128.52,0
APR032014,CELL,KA32,4/23/2014,26.13,71.03,315.36,4.32,159.69,0
APR032014,CELL,KA32,4/24/2014,26.14,74.93,285.94,5.7,197.11,0.08
APR032014,CELL,KA32,4/25/2014,25.52,75.05,180.24,4.52,145,0
APR032014,CELL,KA32,4/26/2014,25.56,74.41,225.05,3.78,116.8,0
APR032014,CELL,KA32,4/27/2014,26.12,73.38,261.85,4.52,153.83,0
APR032014,CELL,KA32,4/28/2014,26.13,73.38,306.13,4,172.42,0
APR032014,CELL,KA32,4/29/2014,26.35,73.12,308.58,5.34,178.91,0
APR032014,CELL,KA32,4/30/2014,26.01,72.33,280.78,9.28,120.78,0
APR032014,CELL,KA32,5/1/2014,24.92,80.51,172.62,6.7,138.28,0
APR032014,CELL,KA32,5/2/2014,25.17,82.73,201.91,3.76,167.27,0.03
APR032014,CELL,KA32,5/3/2014,25.61,80.38,275.48,4.6,171.64,0
APR032014,CELL,KA32,5/4/2014,26.25,78.83,272.86,5.34,235.39,0
APR032014,CELL,KA32,5/5/2014,26.49,76.43,311.33,4.62,167.11,0
APR032014,CELL,KA32,5/6/2014,26.17,78.1,264.92,4.52,167.73,0
APR032014,CELL,KA32,5/7/2014,26.73,77.88,303.62,3.89,214.69,0
APR032014,CELL,KA32,5/8/2014,26.75,76.61,278.74,6.39,221.95,0.13
APR032014,CELL,KA32,5/9/2014,25.83,82.61,292.69,5.57,201.88,2.18
APR032014,CELL,KA32,5/10/2014,25.63,82.7,290.25,5.97,212.03,0.13
APR032014,CELL,KA32,5/11/2014,24.86,83.9,162.06,4.12,146.72,0
APR032014,CELL,KA32,5/12/2014,25.35,75.66,285.97,3.1,123.52,0
APR032014,CELL,KA32,5/13/2014,25.06,81.68,269.57,7.03,62.03,0.08
APR032014,CELL,KA32,5/14/2014,23.72,89.12,138.69,4.53,224.3,0.1
APR032014,CELL,KA32,5/15/2014,25.29,83.93,251.26,7.41,179.06,0
APR032014,CELL,KA32,5/16/2014,26.07,78.18,328.97,4.65,142.73,0
APR032014,CELL,KA32,5/17/2014,26.51,74.66,222.25,2.63,132.5,0.03
APR032014,CELL,KA32,5/18/2014,26.37,76.17,300.31,6.82,224.77,0
APR032014,CELL,KA32,5/19/2014,26.49,77.16,300.31,6.8,265,0
APR032014,CELL,KA32,5/20/2014,26.78,76.47,310.51,8.21,252.19,0
APR032014,CELL,KA32,5/21/2014,25.98,79.92,249.98,1.88,114.14,0.1
APR032014,CELL,KA32,5/22/2014,27.06,76.77,313.7,2.34,148.91,0
APR032014,CELL,KA32,5/23/2014,27.17,78.68,264.07,2.37,194.84,0.05
APR032014,CELL,KA32,5/24/2014,26.84,76.27,305.72,5.67,207.58,0
APR032014,CELL,KA32,5/25/2014,25.89,82.7,180.2,6.36,221.8,0
APR032014,CELL,KA32,5/26/2014,25.19,83.31,165.4,4.79,143.83,0.74
APR032014,CELL,KA32,5/27/2014,25.7,78.38,222.33,3.34,107.5,0
APR032014,CELL,KA32,5/28/2014,25.37,76.07,214.65,4.88,105.94,0.08
APR032014,CELL,KA32,5/29/2014,25.73,74.39,274.28,2.71,95.31,0
APR032014,CELL,KA32,5/30/2014,24.7,71,0,1.67,67.5,0
APR032014,CP,KA32,4/4/2014,10.2,75.83,177.83,1.15,200.09,0
APR032014,CP,KA32,4/5/2014,12.97,64.62,292.17,1.85,140.67,0
APR032014,CP,KA32,4/6/2014,16.55,56.33,290.54,2,173.25,0
APR032014,CP,KA32,4/7/2014,21.02,41.08,294.25,2,158,0
APR032014,CP,KA32,4/8/2014,16.62,60.42,281.71,0.92,190.42,0
APR032014,CP,KA32,4/9/2014,12.92,79.46,295.79,1.2,260.83,0
APR032014,CP,KA32,4/10/2014,12.36,84.25,234.58,1.11,218.21,0
APR032014,CP,KA32,4/11/2014,12.81,80.25,267.83,1.37,285.12,0
APR032014,CP,KA32,4/12/2014,12.74,69.25,214.96,1.5,280.67,0
APR032014,CP,KA32,4/13/2014,13.68,71.17,303.79,1.62,290.79,0
APR032014,CP,KA32,4/14/2014,13.78,77.62,284.67,1.19,246.29,0
APR032014,CP,KA32,4/15/2014,13.55,80.96,297.83,1.51,294.21,0
APR032014,CP,KA32,4/16/2014,13.06,78.21,291.67,1.19,226.96,0
APR032014,CP,KA32,4/17/2014,12.61,81.83,149.79,1.18,195.08,0
APR032014,CP,KA32,4/18/2014,13.79,77.42,161.33,1.42,265.08,0
APR032014,CP,KA32,4/19/2014,13.44,76.5,275.12,1.51,307.12,0
APR032014,CP,KA32,4/20/2014,17.77,54.17,305.75,1.97,213.58,0
APR032014,CP,KA32,4/21/2014,16.89,57.92,238,1.26,192.83,0
APR032014,CP,KA32,4/22/2014,13.26,62,305.58,1.72,214.38,0
APR032014,CP,KA32,4/23/2014,14.1,46,309.5,2.46,175.38,0
APR032014,CP,KA32,4/24/2014,15.47,56.62,309.33,2.02,226.12,0
APR032014,CP,KA32,4/25/2014,11.7,81.96,111.38,1.13,227.54,0.46
APR032014,CP,KA32,4/26/2014,10.28,74.54,298.12,1.35,217.83,0
APR032014,CP,KA32,4/27/2014,13.03,65.17,296.42,1.7,215.08,0
APR032014,CP,KA32,4/28/2014,15.71,54.42,315.29,2.12,162.88,0
APR032014,CP,KA32,4/29/2014,22.38,28.42,320.25,2.36,187.92,0
APR032014,CP,KA32,4/30/2014,21.13,34.17,322.54,1.31,165.04,0
APR032014,CP,KA32,5/1/2014,20.26,31.67,314.12,1.18,172.92,0
APR032014,CP,KA32,5/2/2014,23.75,28.71,319.25,1.85,200.08,0
APR032014,CP,KA32,5/3/2014,16.08,60.71,315.96,1.53,219.83,0
APR032014,CP,KA32,5/4/2014,14.7,65.83,320.79,1.54,183.46,0
APR032014,CP,KA32,5/5/2014,12.78,76.04,288.62,1.4,229.79,0
APR032014,CP,KA32,5/6/2014,11.5,70.46,289.12,1.34,201.46,0
APR032014,CP,KA32,5/7/2014,11.75,71.46,230.62,1.36,196.12,0
APR032014,CP,KA32,5/8/2014,13.65,68.92,304.83,1.47,215.67,0
APR032014,CP,KA32,5/9/2014,14.57,75.21,309.33,1.48,230.71,0
APR032014,CP,KA32,5/10/2014,14.38,53.25,332.04,2.21,182.75,0
APR032014,CP,KA32,5/11/2014,15.19,50.83,342.71,1.48,191.17,0
APR032014,CP,KA32,5/12/2014,20.88,27.12,342.5,1.58,174.67,0
APR032014,CP,KA32,5/13/2014,23.32,20.71,344.79,1.64,159.33,0
APR032014,CP,KA32,5/14/2014,23.27,17.75,346.33,1.65,122.96,0
APR032014,CP,KA32,5/15/2014,23.2,21.54,341.75,1.55,183.62,0
APR032014,CP,KA32,5/16/2014,19.27,50.33,338.96,1.29,227.5,0
APR032014,CP,KA32,5/17/2014,14.47,70.42,328.29,1.48,244.79,0
APR032014,CP,KA32,5/18/2014,15.3,63.38,339.42,1.8,188.08,0
APR032014,CP,KA32,5/19/2014,13.51,70.17,338,1.54,220.5,0
APR032014,CP,KA32,5/20/2014,13.77,71.21,309.71,1.48,244.17,0
APR032014,CP,KA32,5/21/2014,13.2,75.5,123.29,1.18,224.83,0
APR032014,CP,KA32,5/22/2014,14.02,76,230.42,1.27,284.21,0
APR032014,CP,KA32,5/23/2014,14.16,75.88,330.67,1.32,244.67,0
APR032014,CP,KA32,5/24/2014,14.56,76.54,303.38,1.29,241.79,0
APR032014,CP,KA32,5/25/2014,16.71,68.5,330.62,1.32,213.92,0
APR032014,CP,KA32,5/26/2014,18.15,60.08,349.96,1.14,204.21,0
APR032014,CP,KA32,5/27/2014,17.53,56.92,352.5,1.45,237.33,0
APR032014,CP,KA32,5/28/2014,19.55,37.46,350.5,1.95,267.83,0
APR032014,CP,KA32,5/29/2014,21.5,22,0,2,340,0
APR032014,FA,KA32,4/7/2014,25.88,47.33,251.15,2.75,115.31,1.52
APR032014,FA,KA32,4/8/2014,23.14,36.83,79.67,5.06,94.69,1.65
APR032014,FA,KA32,4/9/2014,19.27,54.98,219.88,4.16,201.09,0
APR032014,FA,KA32,4/10/2014,18.87,55.89,257.47,1.47,287.71,0.08
APR032014,FA,KA32,4/11/2014,20.05,42.5,144.62,2.21,307.97,2.95
APR032014,FA,KA32,4/12/2014,22.35,48.98,290,2.35,294.38,0
APR032014,FA,KA32,4/13/2014,23.51,54.7,206.13,3.87,319.31,1.07
APR032014,FA,KA32,4/14/2014,25.65,45.21,291.94,3.29,225.96,0
APR032014,FA,KA32,4/15/2014,26.46,48.02,247.31,2.58,88.59,1.73
APR032014,FA,KA32,4/16/2014,21.2,54.38,119.27,5.46,266.72,1.91
APR032014,FA,KA32,4/17/2014,23.56,48.27,108.35,4.79,322.5,7.32
APR032014,FA,KA32,4/18/2014,24.16,42.08,165.71,4.36,175.31,0
APR032014,FA,KA32,4/19/2014,23.34,48.77,218.44,3.75,125.16,0
APR032014,FA,KA32,4/20/2014,18.56,51.85,140.75,3.35,218.44,0
APR032014,FA,KA32,4/21/2014,19.87,52.44,210.17,3.59,250.31,0
APR032014,FA,KA32,4/22/2014,20.87,49.73,211.27,0.77,288.75,0
APR032014,FA,KA32,4/23/2014,22.06,50.08,298.04,0.94,270.47,0
APR032014,FA,KA32,4/24/2014,24.03,51.45,291.89,2.26,291.06,0.33
APR032014,FA,KA32,4/25/2014,24.7,49.32,303.15,0.99,81.86,0
APR032014,FA,KA32,4/26/2014,24.02,48.55,293.55,1.78,208.24,0
APR032014,FA,KA32,4/27/2014,25.42,48.25,279.25,2.11,223.12,0
APR032014,FA,KA32,4/28/2014,26.63,49.27,254.1,3.02,53.91,0
APR032014,FA,KA32,4/29/2014,26.77,44.67,215.42,2.85,46.41,0
APR032014,FA,KA32,4/30/2014,26.79,43.04,226.47,2.81,98.62,0
APR032014,FA,KA32,5/1/2014,25.96,45.83,242.54,1.98,162.19,0
APR032014,FA,KA32,5/2/2014,25.68,46.11,225.51,2.88,146.49,1.4
APR032014,FA,KA32,5/3/2014,22.18,35.3,60.28,0.38,166.6,2.57
APR032014,FA,KA32,5/4/2014,22.97,45.42,309.06,2.58,247.97,0.18
APR032014,FA,KA32,5/5/2014,22.87,48.42,308.4,0.64,309.38,0
APR032014,FA,KA32,5/6/2014,23.43,51.33,321.26,0.7,319.4,0
APR032014,FA,KA32,5/7/2014,24.58,50.54,306.15,1.47,262.97,0
APR032014,FA,KA32,5/8/2014,26.46,54.69,311.62,2.41,192.66,0
APR032014,FA,KA32,5/9/2014,26.48,55.81,299.83,3.59,202.5,0
APR032014,FA,KA32,5/10/2014,26.54,57.1,274.96,3.85,288.28,0
APR032014,FA,KA32,5/11/2014,26.04,55.27,241.96,1.94,237.19,0
APR032014,FA,KA32,5/12/2014,25.82,54.02,219.77,2.48,182.81,0
APR032014,FA,KA32,5/13/2014,26.21,49.92,240.4,2.65,82.5,0
APR032014,FA,KA32,5/14/2014,26.91,46.6,270.66,4.18,162.77,0
APR032014,FA,KA32,5/15/2014,25,36.54,112.98,2.88,191.25,2.36
APR032014,FA,KA32,5/16/2014,23.05,49.78,231.33,1.97,187.92,0
APR032014,FA,KA32,5/17/2014,21.78,57.36,314.06,3.05,214.95,0
APR032014,FA,KA32,5/18/2014,23.02,61.48,312.98,1.96,186.36,0
APR032014,FA,KA32,5/19/2014,23.49,58.29,291.47,1.25,56,0
APR032014,FA,KA32,5/20/2014,23.44,52.07,259.09,1.78,172.66,0
APR032014,FA,KA32,5/21/2014,23.32,52.47,287.56,1.07,170.5,0
APR032014,FA,KA32,5/22/2014,24.35,50.88,310.27,0.97,55.78,0
APR032014,FA,KA32,5/23/2014,26.57,53.24,305.87,1.18,96.5,0
APR032014,FA,KA32,5/24/2014,27.79,49.33,269.56,1.25,178.5,0
APR032014,FA,KA32,5/25/2014,27.12,49.3,278.45,0.82,78.51,0
APR032014,FA,KA32,5/26/2014,26.53,44.74,259.8,1.82,153.1,0
APR032014,GT,KA32,4/8/2014,11.46,62.34,224.65,15.2,309.5,0
APR032014,GT,KA32,4/9/2014,13.44,52.11,277.82,14.78,312.47,0
APR032014,GT,KA32,4/10/2014,16.88,34.53,291.19,8.37,234.27,0
APR032014,GT,KA32,4/11/2014,17.21,44.68,244.97,10,241.19,0
APR032014,GT,KA32,4/12/2014,20.48,47.59,280.91,6.59,211.91,0
APR032014,GT,KA32,4/13/2014,21.02,56.88,216.33,9.9,157.61,0
APR032014,GT,KA32,4/14/2014,18.34,80.95,75.51,10.42,186.44,2.13
APR032014,GT,KA32,4/15/2014,7.98,76.44,144.67,19.94,297.54,0.76
APR032014,GT,KA32,4/16/2014,8,45.3,311.33,13.92,108.06,0
APR032014,GT,KA32,4/17/2014,11.64,48.95,268.55,15.25,94.61,0
APR032014,GT,KA32,4/18/2014,10.86,73.05,47.87,17.67,55.24,2.69
APR032014,GT,KA32,4/19/2014,11.31,84.65,98.6,19.06,32.06,0.53
APR032014,GT,KA32,4/20/2014,16.46,45.76,292.36,14.2,61.4,0
APR032014,GT,KA32,4/21/2014,19.03,38.4,296.95,4.57,171.29,0
APR032014,GT,KA32,4/22/2014,17.23,76.84,125.03,7.02,274.49,0.1
APR032014,GT,KA32,4/23/2014,17.68,49.21,313.04,10.61,316.91,0
APR032014,GT,KA32,4/24/2014,19.12,40.58,283.3,7.21,159.65,0
APR032014,GT,KA32,4/25/2014,20.68,59.15,254.28,15.41,262.52,0
APR032014,GT,KA32,4/26/2014,20.44,47.51,310.86,5.2,186.37,0
APR032014,GT,KA32,4/27/2014,21.15,65.57,216.71,5.84,165.65,0.2
APR032014,GT,KA32,4/28/2014,21.1,80.35,152.53,11.01,163.96,0
APR032014,GT,KA32,4/29/2014,21.14,75.98,170.78,15.49,185.87,1.14
APR032014,GT,KA32,4/30/2014,19.44,77.64,80.59,14.46,220.15,0
APR032014,GT,KA32,5/1/2014,14.84,61.06,276.04,11.83,295.43,0
APR032014,GT,KA32,5/2/2014,15.96,47.67,287.29,6.68,276.31,0
APR032014,GT,KA32,5/3/2014,17.4,45.13,316.47,9.78,304.26,0
APR032014,GT,KA32,5/4/2014,21.47,42.41,312.31,8.78,279.66,0
APR032014,GT,KA32,5/5/2014,23.87,42.85,312.55,10.62,264.49,0
APR032014,GT,KA32,5/6/2014,23.71,47.29,316.3,8.01,257.49,0
APR032014,GT,KA32,5/7/2014,23.89,43.94,311.72,8.02,235.67,0
APR032014,GT,KA32,5/8/2014,25.16,48.14,273.59,6.92,184.55,0
APR032014,GT,KA32,5/9/2014,21.06,74.98,105.66,11.41,185.7,0.89
APR032014,GT,KA32,5/10/2014,19.47,84.46,119.04,8.53,188.58,0.08
APR032014,GT,KA32,5/11/2014,20.62,78.37,209.71,4.03,200.42,0
APR032014,GT,KA32,5/12/2014,24.63,66.61,235.47,4.69,183.81,0
APR032014,GT,KA32,5/13/2014,25.09,59.29,266.44,6.18,146,0
APR032014,GT,KA32,5/14/2014,21.87,73.56,216.13,11.68,147.49,3.12
APR032014,GT,KA32,5/15/2014,13.72,81.56,134.6,12.65,266.47,0.25
APR032014,GT,KA32,5/16/2014,13.79,54.99,302.72,14.25,284.7,0
APR032014,GT,KA32,5/17/2014,15.1,54.83,191.37,7.04,193.09,0
APR032014,GT,KA32,5/18/2014,13.84,87.16,60.38,5.57,104.37,0.23
APR032014,GT,KA32,5/19/2014,14.7,78.92,217.15,4.19,100.34,0
APR032014,GT,KA32,5/20/2014,20.66,65.85,284.06,8.51,184.99,0
APR032014,GT,KA32,5/21/2014,23.69,52.95,315.49,12.85,261.51,0
APR032014,GT,KA32,5/22/2014,24.03,61.67,311.71,13.02,288.28,0
APR032014,GT,KA32,5/23/2014,25.57,60.48,302.25,9.1,300.5,0
APR032014,GT,KA32,5/24/2014,24.84,59.43,282.83,5.34,304.77,0
APR032014,GT,KA32,5/25/2014,25.04,57.91,277.69,5.49,157.38,0
APR032014,GT,KA32,5/26/2014,21.96,73.96,237.53,8.27,163.38,0.03
APR032014,GT,KA32,5/27/2014,23.75,71.87,242.46,7.05,243.94,0
APR032014,GT,KA32,5/28/2014,24.77,64.34,233.17,4.8,204.25,0
APR032014,GT,KA32,5/29/2014,25.26,64.04,242.98,4.93,182.17,0
APR032014,GT,KA32,5/30/2014,22.77,77.6,208.01,6.22,98.33,0
DEC162014,ASU,KA32,1/1/2015,3.58,77.37,115.61,1.27,194.8,0
DEC162014,ASU,KA32,1/2/2015,3.39,72.17,151.4,1.72,164.8,0
DEC162014,ASU,KA32,1/3/2015,4.39,71.19,150.21,1.5,166.79,0
DEC162014,ASU,KA32,1/4/2015,7.59,67.07,152.62,1.64,159.51,0
DEC162014,ASU,KA32,1/5/2015,10.97,57.84,155.16,1.01,168.22,0
DEC162014,ASU,KA32,1/6/2015,12.32,54.09,156.75,0.92,157.48,0
DEC162014,ASU,KA32,1/7/2015,14.43,52.1,135.94,1.12,104.66,0
DEC162014,ASU,KA32,1/8/2015,15.27,44,72.35,3.67,104.08,0
DEC162014,ASU,KA32,1/9/2015,14.54,55.91,148.12,2.84,105.06,0
DEC162014,ASU,KA32,1/10/2015,14.35,53.19,70.39,2.53,93.95,0.2
DEC162014,ASU,KA32,1/11/2015,15.88,65.2,123.96,1.69,90.86,0.1
DEC162014,ASU,KA32,1/12/2015,15.07,82.15,115.78,1.07,208.92,0.33
DEC162014,ASU,KA32,1/13/2015,11.93,86.02,74.52,2.65,165.85,0.2
DEC162014,ASU,KA32,1/14/2015,11,74.58,156.2,1.21,162.08,0
DEC162014,ASU,KA32,1/15/2015,12.84,55.15,162.09,3.58,92.38,0
DEC162014,ASU,KA32,1/16/2015,13.52,51.05,165.62,0.84,167.12,0
DEC162014,ASU,KA32,1/17/2015,12.59,49.8,164.36,1.85,171.21,0
DEC162014,ASU,KA32,1/18/2015,13.79,52.97,152.66,1.6,194.34,0
DEC162014,ASU,KA32,1/19/2015,14.12,55.14,147.24,1.4,166.33,0
DEC162014,ASU,KA32,1/20/2015,14.12,53.69,149.89,1.19,154.84,0
DEC162014,ASU,KA32,1/21/2015,15.47,45.9,154.09,4,143.85,0
DEC162014,ASU,KA32,1/22/2015,12.61,29.98,175.75,7.54,63.43,0
DEC162014,ASU,KA32,1/23/2015,10.6,38.29,156.17,1.92,164.82,0
DEC162014,ASU,KA32,1/24/2015,13.71,32.13,175.93,3.22,116.19,0
DEC162014,ASU,KA32,1/25/2015,12.84,35.5,137.57,1.01,139.04,0
DEC162014,ASU,KA32,1/26/2015,13.77,43.28,76.79,1.38,143.48,0.28
DEC162014,ASU,KA32,1/27/2015,15.12,77.22,117.4,0.85,172.09,0
DEC162014,ASU,KA32,1/28/2015,15.72,74.59,155.77,1.8,184.57,0
DEC162014,ASU,KA32,1/29/2015,15.49,80.75,65.38,1.7,170.3,0
DEC162014,ASU,KA32,1/30/2015,13.36,98.82,23.8,2.24,133.98,0
DEC162014,ASU,KA32,1/31/2015,12.35,96.8,47.82,0,107.75,0
DEC162014,ASU,KA32,2/1/2015,10.9,99.2,4,0,228,0
DEC162014,ASU,KA32,12/16/2014,11.43,76.99,99.77,0.91,198.03,0
DEC162014,ASU,KA32,12/17/2014,11.77,84.96,64.76,1.31,184.85,1.55
DEC162014,ASU,KA32,12/18/2014,11.05,84.03,101.89,1.56,189.48,0.03
DEC162014,ASU,KA32,12/19/2014,9.81,76.62,141.35,1.08,168.57,0
DEC162014,ASU,KA32,12/20/2014,10.61,71.49,133.88,1.41,167.49,0
DEC162014,ASU,KA32,12/21/2014,10.67,73.99,135.71,1.06,165.31,0
DEC162014,ASU,KA32,12/22/2014,11.3,74.38,141.53,1.16,155.98,0
DEC162014,ASU,KA32,12/23/2014,12.13,53.17,150.46,3.09,101.56,0
DEC162014,ASU,KA32,12/24/2014,9.94,38.59,143.69,0.85,141.85,0
DEC162014,ASU,KA32,12/25/2014,10.68,43.92,110.57,3.79,200.81,0
DEC162014,ASU,KA32,12/26/2014,6.21,43.21,151.17,1.49,200.82,0
DEC162014,ASU,KA32,12/27/2014,6.13,50.17,150.78,2.21,184.95,0
DEC162014,ASU,KA32,12/28/2014,5.99,49.81,136.25,1.18,188.77,0
DEC162014,ASU,KA32,12/29/2014,6.45,50.04,152.64,1.66,158.88,0
DEC162014,ASU,KA32,12/30/2014,8.65,44.49,153.48,2.44,171.21,0
DEC162014,ASU,KA32,12/31/2014,6.24,74.21,39.2,4.71,177.89,1.5
DEC162014,CELL,KA32,1/1/2015,22.52,71.03,186.31,7.7,196.7,0
DEC162014,CELL,KA32,1/2/2015,24.24,77.9,159.52,13.88,198.33,0.05
DEC162014,CELL,KA32,1/3/2015,22.76,77.06,197.69,10.89,247.44,3.61
DEC162014,CELL,KA32,1/4/2015,21.68,73.17,218.85,5.83,189.5,0
DEC162014,CELL,KA32,1/5/2015,21.68,74.45,199.58,3.06,162.74,0
DEC162014,CELL,KA32,1/6/2015,22.47,73.61,184.8,7.48,102.94,0
DEC162014,CELL,KA32,1/7/2015,22.55,67.01,156.63,6.9,133.12,0
DEC162014,CELL,KA32,1/8/2015,22.96,71.53,146.9,2.67,172.35,0
DEC162014,CELL,KA32,1/9/2015,23.13,68.83,214.52,3.9,174.21,0
DEC162014,CELL,KA32,1/10/2015,22.78,68.84,218.23,3.1,196.74,0
DEC162014,CELL,KA32,1/11/2015,22.62,73.5,215.64,2.81,196.96,0
DEC162014,CELL,KA32,1/12/2015,22.97,74.45,216.17,3.15,179.44,0
DEC162014,CELL,KA32,1/13/2015,22.76,74.47,214.05,3,173.48,0
DEC162014,CELL,KA32,1/14/2015,23.29,73.8,219.28,4.54,176.4,0
DEC162014,CELL,KA32,1/15/2015,24.92,69.89,197.47,4.02,160.93,0
DEC162014,CELL,KA32,1/16/2015,23.93,71.22,224.51,3.74,152.81,0
DEC162014,CELL,KA32,1/17/2015,23.62,68.04,221.49,3.39,189.46,0
DEC162014,CELL,KA32,1/18/2015,21.81,70.77,0,4.31,120.74,0
DEC162014,CELL,KA32,1/19/2015,22.02,76.69,8.54,2.24,117.94,0
DEC162014,CELL,KA32,12/18/2014,25.35,77.92,211.32,5.84,212.92,0
DEC162014,CELL,KA32,12/19/2014,24.18,75.6,207.64,3.13,166.7,0
DEC162014,CELL,KA32,12/20/2014,24.3,74.13,198.43,4.95,195.48,0
DEC162014,CELL,KA32,12/21/2014,25.34,76.99,205.6,7.4,205.68,0
DEC162014,CELL,KA32,12/22/2014,25.04,76,207.78,9.05,134.86,0
DEC162014,CELL,KA32,12/23/2014,23.3,83.96,64.33,10.04,58.25,0.08
DEC162014,CELL,KA32,12/24/2014,23.32,83.1,120.12,4.84,211.06,0.03
DEC162014,CELL,KA32,12/25/2014,24.06,78.36,203.63,4.12,201.43,0
DEC162014,CELL,KA32,12/26/2014,23.75,76.61,208.71,4.48,180.09,0
DEC162014,CELL,KA32,12/27/2014,23.52,74.16,204.25,6.92,189.7,0
DEC162014,CELL,KA32,12/28/2014,23.1,62.07,206.22,7.18,166.1,0
DEC162014,CELL,KA32,12/29/2014,23.57,72,162.53,4.58,202.91,0
DEC162014,CELL,KA32,12/30/2014,24.16,69.83,161.67,10.16,164.11,0
DEC162014,CELL,KA32,12/31/2014,21.75,76.42,207.67,7.96,208.02,1.22
DEC162014,CP,KA32,1/1/2015,5.5,69.17,138.54,3.12,131.5,0
DEC162014,CP,KA32,1/2/2015,6.16,74.04,134.79,3.64,154.21,0
DEC162014,CP,KA32,1/3/2015,6.53,67.25,136.38,3.4,152.25,0
DEC162014,CP,KA32,1/4/2015,9.98,59.92,125.04,5.89,114.96,0
DEC162014,CP,KA32,1/5/2015,15.96,35.04,137.62,11.84,73.71,0
DEC162014,CP,KA32,1/6/2015,14.25,59.79,140.62,2.46,131.71,0
DEC162014,CP,KA32,1/7/2015,14.62,60.67,134.88,2.7,128.46,0
DEC162014,CP,KA32,1/8/2015,13.87,68.62,112.75,3.09,159.79,0
DEC162014,CP,KA32,1/9/2015,13.64,73.83,107.96,3.15,160.38,0
DEC162014,CP,KA32,1/10/2015,14.7,65.79,110.04,2.87,201.29,0.03
DEC162014,CP,KA32,1/11/2015,14.65,79.08,131.5,4.86,160,0.03
DEC162014,CP,KA32,1/12/2015,13.38,76.58,132.33,5.42,111.71,0
DEC162014,CP,KA32,1/13/2015,15.1,64.25,139.83,7.11,72.46,0
DEC162014,CP,KA32,1/14/2015,11.65,69.5,147.83,3.19,147.96,0
DEC162014,CP,KA32,1/15/2015,13.11,59.79,151.17,4.28,146.88,0
